i,z,class
19.14021,18.69876,GALAXY
20.26897,19.98805,STAR
19.80048,19.72779,QSO
19.15011,18.74865,GALAXY
16.6988,16.43165,STAR
17.94703,17.57166,GALAXY
20.35666,19.57991,GALAXY
19.56201,19.46297,QSO
18.44113,18.25685,GALAXY
18.11762,17.99538,STAR
19.33383,18.87126,GALAXY
21.56705,21.9123,STAR
22.27245,22.10023,QSO
16.0358,15.84009,STAR
18.66807,18.67491,QSO
21.13801,21.14525,QSO
19.07594,18.64524,GALAXY
19.46815,18.88947,GALAXY
21.08437,19.95708,GALAXY
20.7329,19.72966,GALAXY
18.27658,17.66025,STAR
20.85915,20.76379,STAR
21.06621,20.80177,QSO
17.81455,17.8088,STAR
18.20114,18.0859,STAR
17.06125,16.91875,STAR
20.99523,20.72373,QSO
19.42744,19.39063,QSO
20.15118,20.30043,QSO
15.43726,15.41779,STAR
20.30453,20.17352,QSO
18.61914,17.93526,GALAXY
19.24414,18.86531,GALAXY
20.14736,20.01081,GALAXY
19.89395,19.41046,GALAXY
13.98328,13.77436,STAR
18.92777,18.2806,GALAXY
19.77358,19.14043,GALAXY
20.0827,19.74933,QSO
20.2609,19.95145,QSO
20.95605,21.2107,QSO
16.62265,16.58176,STAR
15.30452,15.25111,STAR
16.10892,16.04823,STAR
20.61726,19.85608,GALAXY
19.42673,18.87526,GALAXY
18.59118,18.27058,STAR
15.77825,15.42571,GALAXY
20.75201,20.74144,QSO
19.17377,18.68889,GALAXY
16.7729,16.36093,GALAXY
19.88598,19.82806,QSO
20.21576,19.91927,GALAXY
17.97604,17.57691,GALAXY
20.68994,20.48664,QSO
20.21675,19.99361,QSO
19.56394,19.20926,QSO
18.82269,18.60837,QSO
17.61707,17.63203,STAR
22.2249,22.36133,GALAXY
19.97845,19.86991,QSO
20.99715,20.73242,GALAXY
18.56261,18.15439,GALAXY
20.03289,19.485,GALAXY
20.52276,20.64381,QSO
20.17235,20.17723,STAR
19.87415,19.65045,QSO
21.56905,21.56497,QSO
21.16315,21.76997,GALAXY
21.00901,20.83056,STAR
21.39754,21.2323,QSO
16.73331,16.46636,GALAXY
18.43579,18.03465,GALAXY
16.48998,16.09489,GALAXY
19.79107,19.33575,GALAXY
16.08704,15.80375,STAR
20.04618,19.83097,QSO
19.7379,19.22817,GALAXY
17.12834,16.46406,STAR
21.54219,21.29036,GALAXY
18.34891,17.6423,STAR
20.75954,21.00206,QSO
21.20133,21.14801,QSO
20.59855,19.77125,GALAXY
20.07389,19.16536,GALAXY
21.76842,20.95576,QSO
20.49766,19.9885,QSO
21.51248,20.96028,STAR
21.8267,21.48191,QSO
19.5094,19.48817,QSO
16.03238,15.9182,STAR
19.36283,18.96857,GALAXY
21.57039,21.49504,STAR
18.1116,16.31638,STAR
19.16172,18.76915,GALAXY
16.01167,15.71293,GALAXY
18.63512,18.20217,GALAXY
19.26316,18.77243,GALAXY
18.78276,18.7642,STAR
19.75885,19.16192,GALAXY
20.75919,20.80293,STAR
20.53411,19.79244,GALAXY
20.32097,20.23249,GALAXY
16.69531,16.67491,STAR
15.86701,15.75178,STAR
18.88164,18.41634,QSO
16.09313,15.95515,GALAXY
18.23349,18.31154,STAR
20.57566,20.73089,QSO
19.99758,19.87667,QSO
17.35571,17.28717,STAR
16.10318,16.11524,STAR
20.48592,19.92406,GALAXY
21.49234,21.31982,QSO
21.8571,21.58637,GALAXY
19.01871,18.54865,GALAXY
18.74453,18.9214,STAR
20.12752,19.84341,STAR
20.80142,19.76857,GALAXY
21.23252,21.21894,STAR
18.47748,18.26119,STAR
18.30138,18.20469,STAR
19.60836,19.09276,GALAXY
14.50769,14.17542,GALAXY
19.67945,19.38591,GALAXY
17.12153,16.94533,GALAXY
19.50764,19.1631,GALAXY
19.43785,18.98425,GALAXY
20.58874,20.43098,QSO
17.31659,17.03412,GALAXY
16.56158,16.23024,GALAXY
16.02194,15.80403,STAR
14.35296,13.95037,GALAXY
20.09761,19.41304,GALAXY
17.96191,17.9335,STAR
14.71645,14.62193,STAR
17.71858,17.54178,STAR
15.87207,15.52013,GALAXY
22.54145,22.6776,GALAXY
19.5895,19.47068,QSO
19.96775,19.73437,QSO
18.12922,18.09552,STAR
18.70365,17.96729,GALAXY
16.338,15.96871,GALAXY
24.36187,18.54784,GALAXY
20.54155,19.69921,GALAXY
20.22289,20.1661,STAR
20.19958,19.7344,GALAXY
16.17966,16.02719,STAR
19.09697,18.70578,GALAXY
21.51024,21.26709,QSO
20.7364,20.97836,QSO
20.7018,20.52261,QSO
19.89839,19.73598,QSO
20.58618,19.87112,GALAXY
22.17965,22.8269,GALAXY
20.35263,20.06296,GALAXY
20.64519,20.37274,QSO
19.39672,18.97202,GALAXY
19.62879,19.24128,GALAXY
20.43097,20.16822,QSO
18.61417,18.5279,STAR
19.47824,19.04818,GALAXY
22.0878,21.59981,GALAXY
22.10516,22.63221,GALAXY
17.03647,16.56252,GALAXY
18.67489,18.34148,QSO
18.23918,17.72261,GALAXY
19.50621,19.06988,GALAXY
19.41957,19.19238,GALAXY
20.53004,19.58034,STAR
19.61034,19.238,GALAXY
21.1011,20.21302,GALAXY
21.40203,21.46511,QSO
19.88366,19.92368,QSO
20.58463,20.34285,STAR
21.21376,20.6915,GALAXY
19.62944,19.05945,GALAXY
20.39177,20.25074,QSO
19.59809,19.07959,GALAXY
18.82131,18.59918,STAR
20.69081,19.73922,GALAXY
20.14161,19.72129,GALAXY
16.3855,16.12497,STAR
18.62684,18.60715,STAR
19.66796,19.19809,GALAXY
20.77826,19.93991,GALAXY
21.42491,21.72806,QSO
20.53825,20.57193,QSO
15.25809,15.09443,STAR
15.36358,15.11932,GALAXY
18.2931,17.88314,GALAXY
19.26827,18.66472,STAR
20.11179,19.65457,GALAXY
18.3559,18.02049,GALAXY
19.57484,19.04997,GALAXY
18.10308,18.01635,STAR
17.9754,17.56446,GALAXY
14.56498,14.15867,GALAXY
17.31077,16.96311,GALAXY
18.26922,17.85404,GALAXY
16.89602,16.57493,GALAXY
19.80025,19.20291,GALAXY
17.67141,17.12047,STAR
19.71541,19.2115,GALAXY
19.65809,19.04921,GALAXY
20.88523,21.0722,STAR
19.48115,19.42711,QSO
21.18591,21.46204,QSO
19.9594,19.98985,QSO
20.71102,20.49505,QSO
16.48183,16.05522,GALAXY
17.19944,16.86008,GALAXY
20.0062,19.68482,GALAXY
19.90615,19.62208,GALAXY
18.66799,18.50615,STAR
17.29146,17.08234,GALAXY
16.51617,16.21441,GALAXY
22.24159,21.84937,GALAXY
19.69458,19.22827,GALAXY
16.1387,16.04456,GALAXY
17.54884,17.103,GALAXY
15.30415,15.2818,STAR
14.96818,14.91844,STAR
15.7041,15.58164,STAR
16.42504,16.0699,GALAXY
20.57931,19.86634,GALAXY
19.30045,18.88886,GALAXY
18.80306,18.42997,GALAXY
18.83391,18.42442,GALAXY
17.30876,16.9745,GALAXY
16.11548,15.76537,GALAXY
14.79044,14.70758,STAR
15.97235,16.0028,STAR
21.56005,21.19381,QSO
18.96906,18.45881,GALAXY
16.36652,16.02456,GALAXY
18.41971,18.09481,GALAXY
16.62694,16.44693,STAR
15.40981,15.17619,STAR
19.54498,18.96907,GALAXY
17.29974,16.99861,GALAXY
18.24835,17.35581,STAR
21.21831,20.84846,STAR
22.45012,21.99801,GALAXY
18.53729,18.40218,QSO
16.64486,16.26928,GALAXY
16.9297,16.87527,STAR
18.71901,18.95483,STAR
17.95183,17.89313,STAR
19.96018,19.73911,STAR
16.65959,16.39457,STAR
16.46247,16.36062,STAR
17.17203,16.84818,GALAXY
16.6067,16.14736,GALAXY
15.89703,15.6543,STAR
19.79666,19.84122,QSO
19.74434,19.48177,QSO
18.64321,18.40648,STAR
19.45343,18.89195,GALAXY
20.81104,20.99043,GALAXY
19.63404,19.26414,GALAXY
19.32629,18.89264,GALAXY
20.14379,19.82485,QSO
18.43846,18.47644,QSO
17.76944,17.42451,GALAXY
18.17098,17.80353,GALAXY
17.08662,16.87509,STAR
21.1728,21.50582,STAR
18.90626,19.62138,STAR
19.74443,19.33531,GALAXY
16.43102,16.40148,GALAXY
19.66967,19.10957,GALAXY
19.74515,19.41168,GALAXY
21.61745,23.26144,QSO
16.23679,15.71151,STAR
19.006,18.47063,STAR
19.22062,18.67552,GALAXY
20.9104,21.1937,QSO
16.66778,16.3802,STAR
15.51206,15.47409,STAR
19.74614,19.20019,GALAXY
17.3981,17.23377,GALAXY
16.84928,16.55481,GALAXY
15.38904,15.34424,STAR
22.455,21.17785,GALAXY
20.292,20.60029,QSO
16.5967,16.21898,GALAXY
17.20625,16.85595,GALAXY
18.91741,18.54184,GALAXY
18.22544,17.78942,GALAXY
15.75678,15.42685,GALAXY
21.5788,21.64653,GALAXY
17.60129,17.55394,STAR
20.05081,19.37506,STAR
17.68113,17.26688,GALAXY
20.37738,19.6891,GALAXY
16.62206,16.3656,STAR
17.47254,17.43898,STAR
20.05287,19.99674,STAR
18.66793,18.16652,GALAXY
21.17777,21.58151,QSO
20.85799,20.70703,QSO
20.25224,20.64141,QSO
20.37682,19.7232,GALAXY
21.54252,20.88466,GALAXY
19.59117,19.1001,GALAXY
17.47234,17.40972,STAR
11.31937,10.89738,GALAXY
19.96735,19.46715,GALAXY
20.41131,19.84462,GALAXY
21.48061,21.03264,QSO
18.62733,18.44063,GALAXY
19.2474,18.72939,GALAXY
19.53379,19.03115,GALAXY
21.98641,21.5705,QSO
18.22483,18.04974,GALAXY
21.21355,20.04899,GALAXY
20.48134,20.90532,STAR
17.46865,17.38922,STAR
18.23129,18.55321,STAR
20.16734,19.77234,STAR
19.06533,18.52027,GALAXY
18.09555,18.1547,STAR
15.48386,15.40992,STAR
14.9739,15.03234,STAR
21.47708,21.66148,QSO
19.39161,18.81554,GALAXY
18.68828,18.12449,GALAXY
19.51157,18.99053,QSO
14.57729,14.62769,STAR
20.24857,19.68633,GALAXY
18.2844,17.83676,GALAXY
18.41703,17.93008,GALAXY
19.87821,19.64418,GALAXY
19.52935,19.09623,QSO
19.19766,19.04566,STAR
20.26002,20.1484,QSO
18.55715,18.16676,GALAXY
20.63977,19.91445,STAR
18.81493,18.40223,GALAXY
17.42427,17.36345,STAR
16.79309,16.43096,GALAXY
18.69704,18.36939,GALAXY
14.92963,14.70664,GALAXY
20.35504,19.61873,GALAXY
19.80763,19.62573,GALAXY
19.17978,18.71789,GALAXY
17.72878,17.70939,STAR
20.92393,20.64527,QSO
21.13847,20.70756,GALAXY
22.00772,21.80901,QSO
18.82868,18.77773,STAR
21.84605,22.37151,GALAXY
21.78848,21.93296,GALAXY
20.73729,20.60573,QSO
18.95936,19.25997,STAR
21.33057,21.08873,QSO
17.06587,16.8769,STAR
18.61679,18.16093,GALAXY
17.44458,17.32573,GALAXY
19.34815,19.06401,GALAXY
19.52229,19.36022,STAR
19.40401,18.89718,GALAXY
18.0137,17.382,QSO
16.10614,15.97672,STAR
21.17597,20.60308,QSO
17.19754,17.20507,STAR
19.41023,18.96301,GALAXY
20.69293,19.69663,GALAXY
20.5481,20.07187,STAR
18.06466,17.61731,GALAXY
15.82433,15.66921,STAR
17.09465,16.65773,GALAXY
20.32061,19.64125,GALAXY
17.22968,16.84744,GALAXY
18.50484,18.14078,GALAXY
20.50958,19.98152,GALAXY
21.05566,20.66558,GALAXY
19.66298,19.59406,STAR
19.8262,19.50829,GALAXY
17.77072,17.40895,GALAXY
20.82248,20.82488,QSO
21.03821,21.46606,QSO
16.43493,16.25419,STAR
19.83281,19.87633,STAR
19.06041,19.12143,STAR
15.29423,15.2386,STAR
21.65705,19.94047,GALAXY
20.45855,20.16848,QSO
21.00576,21.29359,QSO
20.22388,20.08325,QSO
21.26109,21.45367,QSO
18.46926,18.38589,STAR
20.13085,19.19536,GALAXY
17.3566,17.08979,GALAXY
17.51926,17.42402,STAR
19.425,18.85014,GALAXY
16.3368,15.91655,GALAXY
21.79953,22.13908,GALAXY
19.95309,20.19921,GALAXY
19.30347,18.70502,GALAXY
16.71997,16.62341,STAR
17.57877,17.25,GALAXY
17.44224,17.3596,STAR
17.84523,17.75137,STAR
19.68136,19.73317,STAR
19.47354,19.00404,GALAXY
17.31238,17.00747,GALAXY
16.97458,16.68644,STAR
21.52327,21.14626,QSO
21.05278,20.6372,QSO
20.62558,20.63335,STAR
18.57027,17.89894,STAR
22.00931,21.55927,QSO
22.42294,21.94638,QSO
20.55199,20.35511,QSO
19.36889,18.89023,GALAXY
18.11041,18.02812,STAR
19.69574,19.66669,STAR
19.42,18.97915,GALAXY
19.41628,18.77815,GALAXY
17.407,17.28934,GALAXY
16.69301,16.30076,GALAXY
17.82499,17.44594,GALAXY
19.73326,19.34392,GALAXY
21.42955,21.01972,QSO
17.64132,17.58788,STAR
21.82799,21.84109,QSO
17.29932,16.92138,GALAXY
17.07263,17.18229,STAR
19.30379,18.89867,GALAXY
16.05662,15.18152,STAR
15.47022,15.37803,STAR
18.84352,18.16468,STAR
18.76398,17.97062,STAR
14.56489,14.36849,STAR
20.90197,19.94034,GALAXY
20.04336,19.49955,GALAXY
16.06014,15.96617,STAR
24.3618,19.08685,STAR
17.44534,17.39822,STAR
17.18562,16.99355,STAR
18.68618,18.31818,GALAXY
17.56953,17.13176,GALAXY
20.01345,19.73726,STAR
19.67862,19.24832,GALAXY
21.49868,21.07316,GALAXY
21.26901,21.45978,QSO
20.31702,19.88465,QSO
16.49214,16.34541,STAR
20.85987,20.74411,QSO
20.67811,19.92286,STAR
16.63672,16.61374,STAR
20.00664,19.55894,GALAXY
19.75019,19.38057,GALAXY
19.62619,19.67924,STAR
21.52265,21.40807,QSO
20.54521,20.1713,GALAXY
18.46596,17.86971,STAR
18.20967,18.21794,STAR
18.46764,18.41265,STAR
17.62631,16.53678,STAR
22.83424,22.69958,QSO
18.70778,18.25592,GALAXY
18.25541,17.84822,GALAXY
21.62432,21.33225,QSO
18.80473,18.45449,GALAXY
18.04364,18.25732,STAR
20.78792,20.61596,QSO
20.17751,19.91928,QSO
19.69689,19.26764,GALAXY
20.69703,19.93529,GALAXY
18.36892,17.95959,GALAXY
20.98948,20.10274,GALAXY
19.77396,19.50325,QSO
22.20688,22.00065,QSO
19.76135,19.92291,STAR
20.9974,21.43692,QSO
16.92551,16.63269,GALAXY
17.16202,16.83924,GALAXY
15.53064,15.19195,GALAXY
20.5887,20.28666,QSO
16.54492,16.33375,GALAXY
20.39698,20.24645,STAR
21.72459,20.78441,QSO
18.9176,18.43811,GALAXY
21.45218,20.78638,QSO
21.86261,21.62086,GALAXY
17.50961,17.39057,GALAXY
17.07882,16.74497,GALAXY
17.46902,17.47316,QSO
19.75858,19.29519,GALAXY
18.36216,18.08185,GALAXY
19.58791,19.21425,GALAXY
17.30201,16.96567,GALAXY
15.72501,15.64898,STAR
19.30997,19.24193,STAR
21.9664,21.57007,GALAXY
17.05457,16.79797,STAR
16.14115,15.98928,STAR
15.7457,15.7097,STAR
20.60437,20.31422,QSO
20.14719,20.45566,GALAXY
21.51217,21.89373,QSO
21.38474,21.06464,QSO
19.11012,18.57593,GALAXY
16.31643,16.28474,STAR
20.68654,20.28202,QSO
20.96656,21.26654,QSO
17.61062,17.56781,STAR
19.94083,19.32354,STAR
17.86983,18.01907,QSO
18.54093,18.26921,GALAXY
19.9292,19.98909,QSO
15.49649,15.19863,GALAXY
19.26461,18.86132,GALAXY
19.49987,19.10822,GALAXY
20.30511,19.54785,GALAXY
20.24604,19.84531,STAR
17.82526,17.94133,STAR
21.30201,21.03897,GALAXY
20.82125,19.91417,GALAXY
20.51247,20.6044,STAR
19.37011,19.36011,QSO
18.44936,18.25366,QSO
16.37621,16.30817,STAR
21.06378,20.99883,QSO
15.08496,14.76227,GALAXY
18.87484,18.36357,GALAXY
16.75192,16.49019,GALAXY
21.45778,21.04706,QSO
16.72964,16.61608,STAR
20.99981,20.70699,QSO
17.30613,17.17651,STAR
17.72686,17.76985,STAR
16.10371,16.09738,STAR
17.80631,17.3832,GALAXY
19.99815,19.75439,QSO
18.73782,18.33526,STAR
20.61301,19.91575,GALAXY
20.70317,19.98076,GALAXY
15.86176,15.69849,GALAXY
19.652,19.07614,GALAXY
21.96178,21.59715,QSO
18.77072,18.26847,STAR
20.12515,19.7371,QSO
20.13108,19.70529,GALAXY
17.63722,17.28303,GALAXY
19.18452,19.1877,STAR
18.79641,18.72755,STAR
19.50091,19.33631,QSO
20.37367,20.29505,QSO
18.63464,18.14856,GALAXY
19.42836,19.10027,GALAXY
20.72736,20.29763,QSO
20.107,19.38842,QSO
19.83898,19.66018,QSO
18.60448,18.48254,STAR
20.56321,20.26145,GALAXY
21.35445,20.82623,QSO
19.83825,19.92614,QSO
21.36884,21.26196,QSO
20.60954,20.67816,QSO
16.20452,16.14765,STAR
21.56546,21.40438,QSO
21.23593,21.13629,GALAXY
17.87628,17.48635,GALAXY
19.79163,19.48566,GALAXY
21.05399,20.83143,STAR
19.3092,18.82027,GALAXY
19.33575,18.74979,GALAXY
19.59361,19.11774,GALAXY
16.03149,16.05382,STAR
14.13213,13.95342,STAR
15.00172,14.82717,STAR
19.60174,19.2815,GALAXY
16.37993,16.16444,GALAXY
19.72223,19.25445,GALAXY
19.76018,19.11418,GALAXY
20.22579,20.1101,QSO
16.62209,16.55326,STAR
18.42524,18.38675,STAR
20.30042,19.48393,GALAXY
19.72035,19.63892,GALAXY
19.54854,19.0853,GALAXY
17.96417,17.62416,GALAXY
18.74606,18.38032,GALAXY
21.67374,21.04521,GALAXY
20.72939,20.83215,GALAXY
21.41813,20.83893,GALAXY
15.66681,15.34048,GALAXY
18.94584,18.60134,GALAXY
20.93646,20.38767,QSO
21.53084,21.244,QSO
17.67476,17.29322,GALAXY
19.61312,19.64183,STAR
22.49295,21.5305,GALAXY
19.59387,19.42496,QSO
21.00618,20.75142,STAR
20.87603,20.31501,QSO
21.04739,20.52758,QSO
19.51344,19.31291,QSO
19.53984,19.64624,QSO
17.02678,16.97074,STAR
18.1487,18.19179,STAR
17.85872,17.41664,GALAXY
18.86793,18.45621,GALAXY
18.42752,18.29754,STAR
19.25453,18.79607,GALAXY
19.3266,18.80269,GALAXY
20.11864,19.89303,QSO
20.83167,20.20902,STAR
17.12806,16.92497,STAR
21.20134,20.63053,GALAXY
19.82982,19.43713,GALAXY
21.77524,21.54782,GALAXY
20.03306,19.12101,GALAXY
16.25005,15.89686,GALAXY
19.30856,19.17733,STAR
19.05592,18.60682,GALAXY
19.75584,19.21401,GALAXY
20.64474,19.9256,GALAXY
17.56981,17.51712,STAR
19.9115,19.49593,QSO
20.01329,19.43417,GALAXY
21.5538,21.18473,QSO
21.66883,20.92423,QSO
18.58575,18.08065,GALAXY
19.16735,18.37493,GALAXY
18.91816,19.00565,STAR
19.72974,19.68399,QSO
20.86505,20.53592,QSO
19.134,19.02095,QSO
21.11092,21.12066,QSO
20.17008,20.18296,STAR
18.92228,18.47762,GALAXY
17.51083,17.36603,GALAXY
21.19839,20.72532,QSO
17.4791,17.42266,STAR
19.17647,19.10898,STAR
19.0054,18.78205,QSO
18.77579,18.32378,GALAXY
21.11582,20.53491,QSO
21.31705,21.48677,GALAXY
20.7371,20.53766,QSO
19.81346,19.56934,GALAXY
17.3823,16.97284,GALAXY
21.35147,20.93372,QSO
19.97262,19.48669,GALAXY
19.74572,19.22875,GALAXY
21.56312,21.1435,QSO
19.50483,19.33697,QSO
17.80673,17.44468,GALAXY
19.89996,19.39117,GALAXY
19.15909,19.16074,QSO
19.89212,19.81742,STAR
19.43684,18.92311,GALAXY
18.67664,18.19499,GALAXY
16.75848,16.40543,GALAXY
16.34522,16.3213,STAR
16.39404,15.82651,STAR
20.69038,20.53773,STAR
17.46598,16.99599,STAR
17.48856,17.43918,STAR
17.01239,16.5692,GALAXY
16.75421,16.35393,GALAXY
19.36103,19.00891,GALAXY
16.23489,15.92665,GALAXY
19.23206,18.72898,GALAXY
13.10443,12.83939,GALAXY
20.76081,19.89254,GALAXY
16.97235,16.82508,STAR
19.01427,18.86626,QSO
17.13251,17.08982,STAR
18.8616,18.38048,GALAXY
18.89265,18.43554,GALAXY
17.15147,16.73856,GALAXY
18.28817,18.2196,STAR
20.06551,20.03287,GALAXY
20.05719,20.07732,QSO
15.69654,15.70926,STAR
18.1182,17.68421,GALAXY
20.14048,19.58751,GALAXY
20.02466,19.21446,GALAXY
16.63355,16.50456,STAR
16.52553,16.13438,GALAXY
15.81517,15.49318,GALAXY
19.74835,19.63058,QSO
20.16004,20.0112,STAR
19.00084,18.51918,GALAXY
20.27616,19.54791,GALAXY
20.13397,19.25985,GALAXY
21.51072,21.2941,QSO
18.26623,18.19379,STAR
19.45852,19.06474,STAR
21.76122,21.1191,STAR
19.83355,19.38901,GALAXY
22.19416,21.83311,QSO
18.08799,17.94589,STAR
20.93634,20.55535,STAR
18.86752,18.33316,GALAXY
19.69391,19.2171,GALAXY
18.53539,18.06832,GALAXY
18.17223,17.75606,GALAXY
16.79773,16.78909,QSO
20.73317,19.94593,GALAXY
19.74251,19.16207,GALAXY
20.5487,19.8923,GALAXY
20.00441,19.80107,GALAXY
15.94565,15.61924,GALAXY
20.45483,20.2627,QSO
20.02094,20.28115,QSO
17.16776,16.93204,GALAXY
21.44134,20.68318,GALAXY
15.91663,15.85369,STAR
14.54825,14.57688,STAR
19.28415,19.10727,QSO
17.99724,17.42239,STAR
19.27186,19.05156,GALAXY
20.59914,19.90818,GALAXY
18.17523,17.7825,GALAXY
17.6123,17.23537,GALAXY
19.46764,18.94775,GALAXY
19.67731,19.61453,GALAXY
19.64732,19.12151,GALAXY
18.4992,18.21483,GALAXY
20.18945,19.86546,GALAXY
16.22919,16.14249,STAR
18.97062,18.88628,STAR
18.9444,18.61026,GALAXY
19.98523,19.5446,GALAXY
15.81464,15.78022,STAR
18.82656,18.83684,STAR
20.22246,19.67464,GALAXY
19.28412,18.92319,GALAXY
17.04456,16.86405,STAR
18.63454,18.53251,STAR
18.76318,18.45064,GALAXY
17.2812,17.03497,GALAXY
18.15509,18.17059,STAR
20.30033,20.20782,STAR
16.90533,16.59151,GALAXY
19.69573,19.33032,GALAXY
16.26691,16.19767,STAR
19.88944,19.89339,QSO
19.51971,19.12027,GALAXY
20.90931,20.77915,GALAXY
16.8676,16.74806,STAR
18.49694,18.52765,QSO
17.01251,16.66503,GALAXY
17.08945,16.95392,GALAXY
19.56512,19.20685,GALAXY
19.83745,19.74013,STAR
20.37324,19.47633,STAR
18.9563,18.52606,STAR
16.69811,16.30709,GALAXY
16.35021,16.14815,GALAXY
18.8872,18.3741,STAR
20.17614,19.44901,GALAXY
17.34284,16.95998,GALAXY
18.40037,18.17836,STAR
20.99307,20.34411,QSO
18.1776,17.81287,GALAXY
18.10656,17.64093,GALAXY
18.25722,17.99521,GALAXY
19.93095,20.08773,QSO
18.81644,18.77614,STAR
20.69438,20.478,QSO
17.33136,16.82922,STAR
20.69891,20.18152,STAR
21.80383,22.2475,GALAXY
15.62482,15.59905,STAR
17.71834,17.31222,GALAXY
15.21844,14.97725,STAR
18.31915,18.40426,STAR
16.04857,15.8037,STAR
19.61299,19.17096,STAR
19.80106,19.41336,GALAXY
20.66582,20.30096,STAR
17.66713,17.64276,STAR
19.58669,19.40331,QSO
19.27195,19.26282,GALAXY
17.33901,17.25794,GALAXY
21.6077,21.22199,GALAXY
19.0409,18.61304,GALAXY
20.73685,19.7823,GALAXY
19.73173,19.40136,GALAXY
21.99699,22.0583,QSO
21.37249,21.08669,QSO
16.70448,16.53559,STAR
20.73894,20.8499,QSO
19.00177,19.07043,STAR
17.57539,17.27511,GALAXY
19.8834,19.58779,GALAXY
18.7555,17.99804,STAR
16.04092,15.79509,STAR
20.37306,20.07111,STAR
19.16686,18.88314,GALAXY
21.03476,21.00503,QSO
16.32692,15.99623,GALAXY
17.88977,17.57172,GALAXY
19.86384,19.65182,GALAXY
21.16927,21.90047,QSO
20.99707,21.26419,QSO
19.30172,18.85584,GALAXY
20.68973,19.90834,GALAXY
17.21292,16.86575,GALAXY
20.33787,19.86125,STAR
18.15042,18.11682,STAR
19.1345,19.11771,QSO
19.19737,18.83019,GALAXY
16.53131,16.11654,GALAXY
17.24632,17.09374,GALAXY
18.1823,17.79577,GALAXY
18.90864,19.001,STAR
19.17927,18.86111,GALAXY
16.65987,16.39671,GALAXY
17.25204,16.92392,GALAXY
19.60077,19.07475,GALAXY
21.61553,21.71421,GALAXY
20.70807,21.62369,GALAXY
19.63033,18.90958,GALAXY
21.1067,20.69954,GALAXY
19.61613,19.68104,STAR
18.95073,19.12142,STAR
18.92402,18.45073,GALAXY
17.03954,16.81792,GALAXY
17.18044,16.84071,GALAXY
20.07562,19.69611,GALAXY
21.64475,22.0039,QSO
19.13124,18.29997,STAR
19.45888,18.91608,GALAXY
19.27036,19.50706,GALAXY
20.21157,20.1946,QSO
22.07497,21.75763,QSO
17.13121,16.78348,STAR
19.60233,19.68016,STAR
19.58705,19.28924,STAR
20.46824,19.89754,GALAXY
19.7289,19.35539,GALAXY
19.85463,19.22681,GALAXY
14.11232,13.96246,STAR
16.66317,16.31818,GALAXY
16.91155,16.6437,GALAXY
15.41271,15.0385,GALAXY
16.13045,15.81088,GALAXY
19.56308,19.26307,GALAXY
18.63833,18.64954,QSO
18.43332,17.56701,STAR
17.24451,16.89282,STAR
18.7628,18.29588,GALAXY
19.28501,18.90372,GALAXY
17.48834,17.05839,GALAXY
19.53032,19.50462,QSO
18.76656,18.38927,GALAXY
19.48342,18.84561,GALAXY
19.21062,18.71516,GALAXY
19.58321,19.05956,GALAXY
20.70271,20.63244,GALAXY
18.79131,18.80087,STAR
21.66043,21.20799,QSO
20.25126,20.15625,GALAXY
16.02368,15.67883,GALAXY
17.01537,16.63739,GALAXY
19.98717,19.17008,GALAXY
17.00173,16.67098,GALAXY
20.44938,19.71898,GALAXY
15.82048,15.4333,GALAXY
16.37099,15.61152,STAR
19.52376,19.51429,QSO
16.43034,16.30036,STAR
14.92888,14.69931,STAR
20.60343,19.77583,GALAXY
18.67509,18.25625,GALAXY
18.44452,17.903,GALAXY
17.83551,17.33359,GALAXY
20.7746,19.91515,GALAXY
18.70089,18.72905,STAR
17.04075,16.7007,GALAXY
20.79053,21.08423,QSO
21.92045,21.47635,GALAXY
20.65434,19.98587,GALAXY
16.42984,16.07216,GALAXY
19.75095,19.2327,GALAXY
20.65255,19.83808,GALAXY
19.07211,18.57715,GALAXY
16.77253,16.4656,GALAXY
17.57729,17.51692,QSO
20.56353,19.88372,GALAXY
17.12367,16.89141,GALAXY
16.5725,16.4361,STAR
19.70778,18.14338,STAR
16.35146,16.34384,STAR
19.32458,21.8254,STAR
20.6336,20.28816,QSO
17.14406,16.74891,GALAXY
19.49861,19.16039,GALAXY
18.28823,18.20963,STAR
